net_id,net_type,species_id,original_id,body_mass,trophic_level,metabolic_class
1,meta_size,1,1,0.0,1.7999999999999998,invertebrate
1,meta_size,2,2,0.0,1.9549122807017534,invertebrate
1,meta_size,3,3,0.0,1.982657894736843,invertebrate
1,meta_size,4,4,0.0,2.126292536027568,invertebrate
1,meta_size,5,5,0.0,2.1244754855889716,invertebrate
1,meta_size,6,6,0.0,2.077895989974938,invertebrate
1,meta_size,7,7,0.0,1.0,producer
1,meta_size,8,8,0.0,1.0,producer
1,meta_size,9,9,0.0,1.0,producer
1,meta_size,10,10,0.0,1.0,producer
1,meta_size,11,11,0.0,1.0,producer
1,meta_size,12,12,0.0,1.0,producer
1,meta_size,13,13,0.0,1.0,producer
1,meta_size,14,14,0.0,1.0,producer
1,meta_size,15,15,0.0,1.0,producer
1,meta_size,16,16,0.0,1.0,producer
1,meta_size,17,17,0.0,1.0,producer
1,meta_size,18,18,0.0,1.0,producer
1,meta_size,19,19,0.0,1.0,producer
1,meta_size,20,20,0.0,1.0,producer
1,meta_size,21,21,0.0,1.0,producer
1,meta_size,22,22,0.0,1.0,producer
1,meta_size,23,23,0.0,1.0,producer
1,meta_size,24,24,0.0,1.0,producer
1,meta_size,25,25,0.0,1.0,producer
1,meta_size,26,26,0.0,1.0,producer
1,meta_size,27,27,0.0,1.0,producer
1,meta_size,28,28,0.0,1.0,producer
1,meta_size,29,29,0.0,1.0,producer
1,meta_size,30,30,0.0,1.0,producer
1,meta_size,31,31,0.0,1.0,producer
1,meta_size,32,32,0.0,1.0,producer
1,meta_size,33,33,0.0,2.046189741215208,invertebrate
1,meta_size,34,34,0.0,2.02800792303339,invertebrate
1,meta_size,35,35,0.0,2.02800792303339,invertebrate
1,meta_size,36,36,0.0,1.9033333333333338,invertebrate
1,meta_size,37,37,0.0,2.0778959899749374,invertebrate
1,meta_size,38,38,0.0,1.0,producer
1,meta_size,39,39,0.0,1.4000000000000001,invertebrate
1,meta_size,40,40,0.0,1.0,producer
1,meta_size,41,41,0.0,1.8982456140350874,invertebrate
1,meta_size,42,42,0.0,1.6666666666666667,invertebrate
1,meta_size,43,43,0.0,1.0,producer
1,meta_size,44,44,0.0,1.0,producer
1,meta_size,45,45,0.0,1.0,producer
1,meta_size,46,46,0.0,1.0,producer
1,meta_size,47,47,0.0,1.0,producer
1,meta,1,1,0.0,1.7999999999999998,invertebrate
1,meta,2,2,0.0,1.955071770334928,invertebrate
1,meta,3,3,0.0,1.9828253588516755,invertebrate
1,meta,4,4,0.0,2.1263668482285256,invertebrate
1,meta,5,5,0.0,2.1247162152540433,invertebrate
1,meta,6,6,0.0,2.0780634540897704,invertebrate
1,meta,7,7,0.0,1.0,producer
1,meta,8,8,0.0,1.0,producer
1,meta,9,9,0.0,1.0,producer
1,meta,10,10,0.0,1.0,producer
1,meta,11,11,0.0,1.0,producer
1,meta,12,12,0.0,1.0,producer
1,meta,13,13,0.0,1.0,producer
1,meta,14,14,0.0,1.0,producer
1,meta,15,15,0.0,1.0,producer
1,meta,16,16,0.0,1.0,producer
1,meta,17,17,0.0,1.0,producer
1,meta,18,18,0.0,1.0,producer
1,meta,19,19,0.0,1.0,producer
1,meta,20,20,0.0,1.0,producer
1,meta,21,21,0.0,1.0,producer
1,meta,22,22,0.0,1.0,producer
1,meta,23,23,0.0,1.0,producer
1,meta,24,24,0.0,1.0,producer
1,meta,25,25,0.0,1.0,producer
1,meta,26,26,0.0,1.0,producer
1,meta,27,27,0.0,1.0,producer
1,meta,28,28,0.0,1.0,producer
1,meta,29,29,0.0,1.0,producer
1,meta,30,30,0.0,1.0,producer
1,meta,31,31,0.0,1.0,producer
1,meta,32,32,0.0,1.0,producer
1,meta,33,33,0.0,2.0483454236764933,invertebrate
1,meta,34,34,0.0,2.0301636054946752,invertebrate
1,meta,35,35,0.0,2.0301636054946752,invertebrate
1,meta,36,36,0.0,1.9063636363636365,invertebrate
1,meta,37,37,0.0,2.07806345408977,invertebrate
1,meta,38,38,0.0,1.0,producer
1,meta,39,39,0.0,1.4000000000000001,invertebrate
1,meta,40,40,0.0,1.0,producer
1,meta,41,41,0.0,1.9014354066985641,invertebrate
1,meta,42,42,0.0,1.7272727272727273,invertebrate
1,meta,43,43,0.0,1.0,producer
1,meta,44,44,0.0,1.0,producer
1,meta,45,45,0.0,1.0,producer
1,meta,46,46,0.0,1.0,producer
1,meta,47,47,0.0,1.0,producer
1,niche,1,1,190.734380354888,3.2804289827819244,invertebrate
1,niche,2,2,190.546071796325,3.2800000000000007,invertebrate
1,niche,3,3,294.39181734286046,3.468925734564136,invertebrate
1,niche,4,4,163.32520850320884,3.2130532212885163,invertebrate
1,niche,5,6,684.1613711609396,3.8351585495841425,invertebrate
1,niche,6,9,109.08864398224885,3.037779543324021,invertebrate
1,niche,7,10,10.0,2.0,invertebrate
1,niche,8,16,99.9999999999999,2.9999999999999996,invertebrate
1,niche,9,17,81.23179781734792,2.9097260651205135,invertebrate
1,niche,10,19,117.2218924920374,3.069008728581296,invertebrate
1,niche,11,20,98.69775207702651,2.9943072613660844,invertebrate
1,niche,12,21,138.55921793284907,3.1416354234001287,invertebrate
1,niche,13,22,36.30780547701014,2.56,invertebrate
1,niche,14,23,17.78279410038923,2.25,invertebrate
1,niche,15,24,1.0,1.0,producer
1,niche,16,25,23.785909309099203,2.3763197586726994,invertebrate
1,niche,17,26,13.894954943731374,2.142857142857143,invertebrate
1,niche,18,27,14.67799267622069,2.1666666666666665,invertebrate
1,niche,19,28,190.546071796325,3.2800000000000007,invertebrate
1,niche,20,29,1.0,1.0,producer
1,niche,21,30,26.365393642933014,2.421034259857789,invertebrate
1,niche,22,31,55.74495370798158,2.746205559146736,invertebrate
1,niche,23,34,36.30780547701014,2.56,invertebrate
1,niche,24,35,10.0,2.0,invertebrate
1,niche,25,37,6.30957344480193,1.7999999999999998,invertebrate
1,niche,26,38,1.0,1.0,producer
1,niche,27,39,10.0,2.0,invertebrate
1,niche,28,40,10.0,2.0,invertebrate
1,niche,29,41,1.0,1.0,producer
1,niche,30,43,3.1622776601683795,1.5,invertebrate
1,niche,31,44,1.0,1.0,producer
1,niche,32,45,10.0,2.0,invertebrate
1,niche,33,46,1.0,1.0,producer
1,niche,34,47,1.0,1.0,producer
1,down_size,1,1,0.0,1.65625,invertebrate
1,down_size,2,2,0.0,1.9095818014705883,invertebrate
1,down_size,3,3,0.0,1.9043887867647054,invertebrate
1,down_size,4,4,0.0,2.5752063419117643,invertebrate
1,down_size,5,5,0.0,2.0620611213235294,invertebrate
1,down_size,6,6,0.0,2.0638430606617653,invertebrate
1,down_size,7,7,0.0,1.0,producer
1,down_size,8,8,0.0,1.0,producer
1,down_size,9,9,0.0,1.0,producer
1,down_size,10,10,0.0,1.0,producer
1,down_size,11,11,0.0,1.0,producer
1,down_size,12,12,0.0,1.0,producer
1,down_size,13,13,0.0,1.0,producer
1,down_size,14,14,0.0,1.0,producer
1,down_size,15,15,0.0,1.0,producer
1,down_size,16,16,0.0,1.0,producer
1,down_size,17,17,0.0,1.0,producer
1,down_size,18,18,0.0,1.0,producer
1,down_size,19,19,0.0,1.0,producer
1,down_size,20,20,0.0,1.0,producer
1,down_size,21,21,0.0,1.0,producer
1,down_size,22,22,0.0,1.0,producer
1,down_size,23,23,0.0,1.0,producer
1,down_size,24,24,0.0,1.0,producer
1,down_size,25,25,0.0,1.0,producer
1,down_size,26,26,0.0,1.0,producer
1,down_size,27,27,0.0,1.0,producer
1,down_size,28,28,0.0,1.0,producer
1,down_size,29,29,0.0,1.0,producer
1,down_size,30,30,0.0,1.0,producer
1,down_size,31,31,0.0,1.0,producer
1,down_size,32,32,0.0,1.0,producer
1,down_size,33,33,0.0,2.062911594631217,invertebrate
1,down_size,34,34,0.0,2.040184321903944,invertebrate
1,down_size,35,35,0.0,2.013839477396798,invertebrate
1,down_size,36,36,0.0,2.125,invertebrate
1,down_size,37,37,0.0,1.909581801470588,invertebrate
1,down_size,38,38,0.0,1.0,producer
1,down_size,39,39,0.0,1.25,invertebrate
1,down_size,40,40,0.0,1.0,producer
1,down_size,41,41,0.0,1.8970588235294117,invertebrate
1,down_size,42,42,0.0,2.0,invertebrate
1,down_size,43,43,0.0,1.0,producer
1,down_size,44,44,0.0,1.0,producer
1,down_size,45,45,0.0,1.0,producer
1,down_size,46,46,0.0,1.0,producer
1,down_size,47,47,0.0,1.0,producer
1,down,1,1,0.0,1.5714285714285712,invertebrate
1,down,2,2,0.0,1.838095238095238,invertebrate
1,down,3,3,0.0,1.9064425770308122,invertebrate
1,down,4,4,0.0,1.8732670753099,invertebrate
1,down,5,5,0.0,2.0763160773374896,invertebrate
1,down,6,6,0.0,2.2091511081420014,invertebrate
1,down,7,7,0.0,1.0,producer
1,down,8,8,0.0,1.0,producer
1,down,9,9,0.0,1.0,producer
1,down,10,10,0.0,1.0,producer
1,down,11,11,0.0,1.0,producer
1,down,12,12,0.0,1.0,producer
1,down,13,13,0.0,1.0,producer
1,down,14,14,0.0,1.0,producer
1,down,15,15,0.0,1.0,producer
1,down,16,16,0.0,1.0,producer
1,down,17,17,0.0,1.0,producer
1,down,18,18,0.0,1.0,producer
1,down,19,19,0.0,1.0,producer
1,down,20,20,0.0,1.0,producer
1,down,21,21,0.0,1.0,producer
1,down,22,22,0.0,1.0,producer
1,down,23,23,0.0,1.0,producer
1,down,24,24,0.0,1.0,producer
1,down,25,25,0.0,1.0,producer
1,down,26,26,0.0,1.0,producer
1,down,27,27,0.0,1.0,producer
1,down,28,28,0.0,1.0,producer
1,down,29,29,0.0,1.0,producer
1,down,30,30,0.0,1.0,producer
1,down,31,31,0.0,1.0,producer
1,down,32,32,0.0,1.0,producer
1,down,33,33,0.0,2.0391886469389156,invertebrate
1,down,34,34,0.0,2.0094588822252972,invertebrate
1,down,35,35,0.0,2.009163292155756,invertebrate
1,down,36,36,0.0,1.8650793650793651,invertebrate
1,down,37,37,0.0,2.0304513437174037,invertebrate
1,down,38,38,0.0,1.0,producer
1,down,39,39,0.0,1.0,invertebrate
1,down,40,40,0.0,1.0,producer
1,down,41,41,0.0,1.838095238095238,invertebrate
1,down,42,42,0.0,1.5714285714285712,invertebrate
1,down,43,43,0.0,1.0,producer
1,down,44,44,0.0,1.0,producer
1,down,45,45,0.0,1.0,producer
1,down,46,46,0.0,1.0,producer
1,down,47,47,0.0,1.0,producer
2,meta_size,1,1,0.0,1.7884615384615383,invertebrate
2,meta_size,2,2,0.0,1.9461899942163092,invertebrate
2,meta_size,3,3,0.0,1.980999493927126,invertebrate
2,meta_size,4,4,0.0,2.1208326147844083,invertebrate
2,meta_size,5,5,0.0,2.1199914404661797,invertebrate
2,meta_size,6,6,0.0,2.07427498199654,invertebrate
2,meta_size,7,7,0.0,1.0,producer
2,meta_size,8,8,0.0,1.0,producer
2,meta_size,9,9,0.0,1.0,producer
2,meta_size,10,10,0.0,1.0,producer
2,meta_size,11,11,0.0,1.0,producer
2,meta_size,12,12,0.0,1.0,producer
2,meta_size,13,13,0.0,1.0,producer
2,meta_size,14,14,0.0,1.0,producer
2,meta_size,15,15,0.0,1.0,producer
2,meta_size,16,16,0.0,1.0,producer
2,meta_size,17,17,0.0,1.0,producer
2,meta_size,18,18,0.0,1.0,producer
2,meta_size,19,19,0.0,1.0,producer
2,meta_size,20,20,0.0,1.0,producer
2,meta_size,21,21,0.0,1.0,producer
2,meta_size,22,22,0.0,1.0,producer
2,meta_size,23,23,0.0,1.0,producer
2,meta_size,24,24,0.0,1.0,producer
2,meta_size,25,25,0.0,1.0,producer
2,meta_size,26,26,0.0,1.0,producer
2,meta_size,27,27,0.0,1.0,producer
2,meta_size,28,28,0.0,1.0,producer
2,meta_size,29,29,0.0,1.0,producer
2,meta_size,30,30,0.0,1.0,producer
2,meta_size,31,31,0.0,1.0,producer
2,meta_size,32,32,0.0,1.0,producer
2,meta_size,33,33,0.0,2.0420123806583907,invertebrate
2,meta_size,34,34,0.0,2.0192851079311183,invertebrate
2,meta_size,35,35,0.0,2.0192851079311183,invertebrate
2,meta_size,36,36,0.0,1.8910714285714292,invertebrate
2,meta_size,37,37,0.0,2.03306023145424,invertebrate
2,meta_size,38,38,0.0,1.0,producer
2,meta_size,39,39,0.0,1.25,invertebrate
2,meta_size,40,40,0.0,1.0,producer
2,meta_size,41,41,0.0,1.885338345864661,invertebrate
2,meta_size,42,42,0.0,1.5714285714285712,invertebrate
2,meta_size,43,43,0.0,1.0,producer
2,meta_size,44,44,0.0,1.0,producer
2,meta_size,45,45,0.0,1.0,producer
2,meta_size,46,46,0.0,1.0,producer
2,meta_size,47,47,0.0,1.0,producer
2,meta,1,1,0.0,1.7999999999999998,invertebrate
2,meta,2,2,0.0,1.955071770334928,invertebrate
2,meta,3,3,0.0,1.9828253588516755,invertebrate
2,meta,4,4,0.0,2.1263668482285256,invertebrate
2,meta,5,5,0.0,2.1247162152540433,invertebrate
2,meta,6,6,0.0,2.0780634540897704,invertebrate
2,meta,7,7,0.0,1.0,producer
2,meta,8,8,0.0,1.0,producer
2,meta,9,9,0.0,1.0,producer
2,meta,10,10,0.0,1.0,producer
2,meta,11,11,0.0,1.0,producer
2,meta,12,12,0.0,1.0,producer
2,meta,13,13,0.0,1.0,producer
2,meta,14,14,0.0,1.0,producer
2,meta,15,15,0.0,1.0,producer
2,meta,16,16,0.0,1.0,producer
2,meta,17,17,0.0,1.0,producer
2,meta,18,18,0.0,1.0,producer
2,meta,19,19,0.0,1.0,producer
2,meta,20,20,0.0,1.0,producer
2,meta,21,21,0.0,1.0,producer
2,meta,22,22,0.0,1.0,producer
2,meta,23,23,0.0,1.0,producer
2,meta,24,24,0.0,1.0,producer
2,meta,25,25,0.0,1.0,producer
2,meta,26,26,0.0,1.0,producer
2,meta,27,27,0.0,1.0,producer
2,meta,28,28,0.0,1.0,producer
2,meta,29,29,0.0,1.0,producer
2,meta,30,30,0.0,1.0,producer
2,meta,31,31,0.0,1.0,producer
2,meta,32,32,0.0,1.0,producer
2,meta,33,33,0.0,2.0483454236764933,invertebrate
2,meta,34,34,0.0,2.0301636054946752,invertebrate
2,meta,35,35,0.0,2.0301636054946752,invertebrate
2,meta,36,36,0.0,1.9063636363636365,invertebrate
2,meta,37,37,0.0,2.07806345408977,invertebrate
2,meta,38,38,0.0,1.0,producer
2,meta,39,39,0.0,1.4000000000000001,invertebrate
2,meta,40,40,0.0,1.0,producer
2,meta,41,41,0.0,1.9014354066985641,invertebrate
2,meta,42,42,0.0,1.7272727272727273,invertebrate
2,meta,43,43,0.0,1.0,producer
2,meta,44,44,0.0,1.0,producer
2,meta,45,45,0.0,1.0,producer
2,meta,46,46,0.0,1.0,producer
2,meta,47,47,0.0,1.0,producer
2,niche,1,6,58.133045681649406,2.7644230769230766,invertebrate
2,niche,2,11,63.568320996130545,2.80324074074074,invertebrate
2,niche,3,12,10.0,2.0,invertebrate
2,niche,4,14,663.508800607617,3.821846687607354,invertebrate
2,niche,5,17,1.0,1.0,producer
2,niche,6,27,10.0,2.0,invertebrate
2,niche,7,37,6.49381631576211,1.8124999999999998,invertebrate
2,niche,8,38,17.78279410038923,2.25,invertebrate
2,niche,9,39,9.999999999999995,1.9999999999999998,invertebrate
2,niche,10,40,215.44346900318865,3.333333333333334,invertebrate
2,niche,11,41,21.54434690031882,2.333333333333333,invertebrate
2,niche,12,44,1.0,1.0,producer
2,niche,13,45,1.0,1.0,producer
2,niche,14,46,1.0,1.0,invertebrate
2,niche,15,47,1.0,1.0,producer
2,down_size,1,1,0.0,1.65625,invertebrate
2,down_size,2,2,0.0,1.9265046296296293,invertebrate
2,down_size,3,3,0.0,1.9640882201646097,invertebrate
2,down_size,4,4,0.0,1.9999999999999998,invertebrate
2,down_size,5,5,0.0,1.8176240744094323,invertebrate
2,down_size,6,6,0.0,1.9938648185037617,invertebrate
2,down_size,7,7,0.0,1.0,producer
2,down_size,8,8,0.0,1.0,producer
2,down_size,9,9,0.0,1.0,producer
2,down_size,10,10,0.0,1.0,producer
2,down_size,11,11,0.0,1.0,producer
2,down_size,12,12,0.0,1.0,producer
2,down_size,13,13,0.0,1.0,producer
2,down_size,14,14,0.0,1.0,producer
2,down_size,15,15,0.0,1.0,producer
2,down_size,16,16,0.0,1.0,producer
2,down_size,17,17,0.0,1.0,producer
2,down_size,18,18,0.0,1.0,producer
2,down_size,19,19,0.0,1.0,producer
2,down_size,20,20,0.0,1.0,producer
2,down_size,21,21,0.0,1.0,producer
2,down_size,22,22,0.0,1.0,producer
2,down_size,23,23,0.0,1.0,producer
2,down_size,24,24,0.0,1.0,producer
2,down_size,25,25,0.0,1.0,producer
2,down_size,26,26,0.0,1.0,producer
2,down_size,27,27,0.0,1.0,producer
2,down_size,28,28,0.0,1.0,producer
2,down_size,29,29,0.0,1.0,producer
2,down_size,30,30,0.0,1.0,producer
2,down_size,31,31,0.0,1.0,producer
2,down_size,32,32,0.0,1.0,producer
2,down_size,33,33,0.0,2.0173509286412505,invertebrate
2,down_size,34,34,0.0,1.994623655913978,invertebrate
2,down_size,35,35,0.0,1.994623655913978,invertebrate
2,down_size,36,36,0.0,1.8125,invertebrate
2,down_size,37,37,0.0,2.192228770104766,invertebrate
2,down_size,38,38,0.0,1.0,producer
2,down_size,39,39,0.0,1.25,invertebrate
2,down_size,40,40,0.0,1.0,producer
2,down_size,41,41,0.0,1.7708333333333333,invertebrate
2,down_size,42,42,0.0,1.0,invertebrate
2,down_size,43,43,0.0,1.0,producer
2,down_size,44,44,0.0,1.0,producer
2,down_size,45,45,0.0,1.0,producer
2,down_size,46,46,0.0,1.0,producer
2,down_size,47,47,0.0,1.0,producer
2,down,1,1,0.0,1.7272727272727266,invertebrate
2,down,2,2,0.0,1.9330143540669862,invertebrate
2,down,3,3,0.0,1.9372361384745282,invertebrate
2,down,4,4,0.0,2.4391888779139466,invertebrate
2,down,5,5,0.0,2.141933445937912,invertebrate
2,down,6,6,0.0,1.9951525609851744,invertebrate
2,down,7,7,0.0,1.0,producer
2,down,8,8,0.0,1.0,producer
2,down,9,9,0.0,1.0,producer
2,down,10,10,0.0,1.0,producer
2,down,11,11,0.0,1.0,producer
2,down,12,12,0.0,1.0,producer
2,down,13,13,0.0,1.0,producer
2,down,14,14,0.0,1.0,producer
2,down,15,15,0.0,1.0,producer
2,down,16,16,0.0,1.0,producer
2,down,17,17,0.0,1.0,producer
2,down,18,18,0.0,1.0,producer
2,down,19,19,0.0,1.0,producer
2,down,20,20,0.0,1.0,producer
2,down,21,21,0.0,1.0,producer
2,down,22,22,0.0,1.0,producer
2,down,23,23,0.0,1.0,producer
2,down,24,24,0.0,1.0,producer
2,down,25,25,0.0,1.0,producer
2,down,26,26,0.0,1.0,producer
2,down,27,27,0.0,1.0,producer
2,down,28,28,0.0,1.0,producer
2,down,29,29,0.0,1.0,producer
2,down,30,30,0.0,1.0,producer
2,down,31,31,0.0,1.0,producer
2,down,32,32,0.0,1.0,producer
2,down,33,33,0.0,2.0500528657210677,invertebrate
2,down,34,34,0.0,2.0197498354180374,invertebrate
2,down,35,35,0.0,2.0197498354180374,invertebrate
2,down,36,36,0.0,2.0408163265306123,invertebrate
2,down,37,37,0.0,1.97973174366617,invertebrate
2,down,38,38,0.0,1.0,producer
2,down,39,39,0.0,1.0,producer
2,down,40,40,0.0,1.0,producer
2,down,41,41,0.0,2.0,invertebrate
2,down,42,42,0.0,1.5714285714285712,invertebrate
2,down,43,43,0.0,1.0,producer
2,down,44,44,0.0,1.0,producer
2,down,45,45,0.0,1.0,producer
2,down,46,46,0.0,1.0,producer
2,down,47,47,0.0,1.0,producer
3,meta_size,1,1,0.0,1.7999999999999998,invertebrate
3,meta_size,2,2,0.0,1.955071770334928,invertebrate
3,meta_size,3,3,0.0,1.9828253588516755,invertebrate
3,meta_size,4,4,0.0,2.127235948756688,invertebrate
3,meta_size,5,5,0.0,2.125227450858846,invertebrate
3,meta_size,6,6,0.0,2.0784190962496316,invertebrate
3,meta_size,7,7,0.0,1.0,producer
3,meta_size,8,8,0.0,1.0,producer
3,meta_size,9,9,0.0,1.0,producer
3,meta_size,10,10,0.0,1.0,producer
3,meta_size,11,11,0.0,1.0,producer
3,meta_size,12,12,0.0,1.0,producer
3,meta_size,13,13,0.0,1.0,producer
3,meta_size,14,14,0.0,1.0,producer
3,meta_size,15,15,0.0,1.0,producer
3,meta_size,16,16,0.0,1.0,producer
3,meta_size,17,17,0.0,1.0,producer
3,meta_size,18,18,0.0,1.0,producer
3,meta_size,19,19,0.0,1.0,producer
3,meta_size,20,20,0.0,1.0,producer
3,meta_size,21,21,0.0,1.0,producer
3,meta_size,22,22,0.0,1.0,producer
3,meta_size,23,23,0.0,1.0,producer
3,meta_size,24,24,0.0,1.0,producer
3,meta_size,25,25,0.0,1.0,producer
3,meta_size,26,26,0.0,1.0,producer
3,meta_size,27,27,0.0,1.0,producer
3,meta_size,28,28,0.0,1.0,producer
3,meta_size,29,29,0.0,1.0,producer
3,meta_size,30,30,0.0,1.0,producer
3,meta_size,31,31,0.0,1.0,producer
3,meta_size,32,32,0.0,1.0,producer
3,meta_size,33,33,0.0,2.0483454236764933,invertebrate
3,meta_size,34,34,0.0,2.0301636054946752,invertebrate
3,meta_size,35,35,0.0,2.0301636054946752,invertebrate
3,meta_size,36,36,0.0,1.9063636363636365,invertebrate
3,meta_size,37,37,0.0,2.0858875816067406,invertebrate
3,meta_size,38,38,0.0,1.0,producer
3,meta_size,39,39,0.0,1.4000000000000001,invertebrate
3,meta_size,40,40,0.0,1.0,producer
3,meta_size,41,41,0.0,1.9014354066985641,invertebrate
3,meta_size,42,42,0.0,1.7272727272727273,invertebrate
3,meta_size,43,43,0.0,1.0,producer
3,meta_size,44,44,0.0,1.0,producer
3,meta_size,45,45,0.0,1.0,producer
3,meta_size,46,46,0.0,1.0,producer
3,meta_size,47,47,0.0,1.0,producer
3,meta,1,1,0.0,1.7999999999999998,invertebrate
3,meta,2,2,0.0,1.955071770334928,invertebrate
3,meta,3,3,0.0,1.9828253588516755,invertebrate
3,meta,4,4,0.0,2.1263668482285256,invertebrate
3,meta,5,5,0.0,2.1247162152540433,invertebrate
3,meta,6,6,0.0,2.0780634540897704,invertebrate
3,meta,7,7,0.0,1.0,producer
3,meta,8,8,0.0,1.0,producer
3,meta,9,9,0.0,1.0,producer
3,meta,10,10,0.0,1.0,producer
3,meta,11,11,0.0,1.0,producer
3,meta,12,12,0.0,1.0,producer
3,meta,13,13,0.0,1.0,producer
3,meta,14,14,0.0,1.0,producer
3,meta,15,15,0.0,1.0,producer
3,meta,16,16,0.0,1.0,producer
3,meta,17,17,0.0,1.0,producer
3,meta,18,18,0.0,1.0,producer
3,meta,19,19,0.0,1.0,producer
3,meta,20,20,0.0,1.0,producer
3,meta,21,21,0.0,1.0,producer
3,meta,22,22,0.0,1.0,producer
3,meta,23,23,0.0,1.0,producer
3,meta,24,24,0.0,1.0,producer
3,meta,25,25,0.0,1.0,producer
3,meta,26,26,0.0,1.0,producer
3,meta,27,27,0.0,1.0,producer
3,meta,28,28,0.0,1.0,producer
3,meta,29,29,0.0,1.0,producer
3,meta,30,30,0.0,1.0,producer
3,meta,31,31,0.0,1.0,producer
3,meta,32,32,0.0,1.0,producer
3,meta,33,33,0.0,2.0483454236764933,invertebrate
3,meta,34,34,0.0,2.0301636054946752,invertebrate
3,meta,35,35,0.0,2.0301636054946752,invertebrate
3,meta,36,36,0.0,1.9063636363636365,invertebrate
3,meta,37,37,0.0,2.07806345408977,invertebrate
3,meta,38,38,0.0,1.0,producer
3,meta,39,39,0.0,1.4000000000000001,invertebrate
3,meta,40,40,0.0,1.0,producer
3,meta,41,41,0.0,1.9014354066985641,invertebrate
3,meta,42,42,0.0,1.7272727272727273,invertebrate
3,meta,43,43,0.0,1.0,producer
3,meta,44,44,0.0,1.0,producer
3,meta,45,45,0.0,1.0,producer
3,meta,46,46,0.0,1.0,producer
3,meta,47,47,0.0,1.0,producer
3,niche,1,2,228.75732003183955,3.359375,invertebrate
3,niche,2,3,523.2991146814946,3.71875,invertebrate
3,niche,3,4,1271.0617996147432,4.104166666666666,invertebrate
3,niche,4,10,220.67340690845853,3.343749999999999,invertebrate
3,niche,5,14,751.0467006415731,3.875666942597183,invertebrate
3,niche,6,16,10.0,2.0,invertebrate
3,niche,7,17,1197.08503049573,4.078125,invertebrate
3,niche,8,18,1.0,1.0,producer
3,niche,9,19,382.76602361538704,3.5829333804861188,invertebrate
3,niche,10,22,259.87992171751023,3.4147727272727275,invertebrate
3,niche,11,23,177.82794100389228,3.25,invertebrate
3,niche,12,24,87.99225435691075,2.9444444444444446,invertebrate
3,niche,13,25,298.7340282947089,3.4752846951816405,invertebrate
3,niche,14,27,48.40245121026019,2.684867355862057,invertebrate
3,niche,15,28,1.0,1.0,producer
3,niche,16,31,1.0,1.0,producer
3,niche,17,34,177.82794100389228,3.25,invertebrate
3,niche,18,35,68.12920690579608,2.833333333333333,invertebrate
3,niche,19,36,115.47819846894582,3.0625,invertebrate
3,niche,20,37,146.77992676220705,3.166666666666667,invertebrate
3,niche,21,38,100.0,3.0,invertebrate
3,niche,22,39,1.0,1.0,producer
3,niche,23,40,1.0,1.0,producer
3,niche,24,42,100.0,3.0,invertebrate
3,niche,25,43,1.0,1.0,producer
3,niche,26,44,10.0,2.0,invertebrate
3,niche,27,45,100.0,3.0,invertebrate
3,niche,28,46,10.0,2.0,invertebrate
3,niche,29,47,1.0,1.0,producer
3,down_size,1,1,0.0,2.1428571428571423,invertebrate
3,down_size,2,2,0.0,2.196031746031746,invertebrate
3,down_size,3,3,0.0,1.937675070028011,invertebrate
3,down_size,4,4,0.0,1.748502209282663,invertebrate
3,down_size,5,5,0.0,2.264850402103098,invertebrate
3,down_size,6,6,0.0,2.0563337671026414,invertebrate
3,down_size,7,7,0.0,1.0,producer
3,down_size,8,8,0.0,1.0,producer
3,down_size,9,9,0.0,1.0,producer
3,down_size,10,10,0.0,1.0,producer
3,down_size,11,11,0.0,1.0,producer
3,down_size,12,12,0.0,1.0,producer
3,down_size,13,13,0.0,1.0,producer
3,down_size,14,14,0.0,1.0,producer
3,down_size,15,15,0.0,1.0,producer
3,down_size,16,16,0.0,1.0,producer
3,down_size,17,17,0.0,1.0,producer
3,down_size,18,18,0.0,1.0,producer
3,down_size,19,19,0.0,1.0,producer
3,down_size,20,20,0.0,1.0,producer
3,down_size,21,21,0.0,1.0,producer
3,down_size,22,22,0.0,1.0,producer
3,down_size,23,23,0.0,1.0,producer
3,down_size,24,24,0.0,1.0,producer
3,down_size,25,25,0.0,1.0,producer
3,down_size,26,26,0.0,1.0,producer
3,down_size,27,27,0.0,1.0,producer
3,down_size,28,28,0.0,1.0,producer
3,down_size,29,29,0.0,1.0,producer
3,down_size,30,30,0.0,1.0,producer
3,down_size,31,31,0.0,1.0,producer
3,down_size,32,32,0.0,1.0,producer
3,down_size,33,33,0.0,2.044299678314748,invertebrate
3,down_size,34,34,0.0,2.0456840432620838,invertebrate
3,down_size,35,35,0.0,2.04715772207699,invertebrate
3,down_size,36,36,0.0,1.9999999999999998,invertebrate
3,down_size,37,37,0.0,2.079522780240705,invertebrate
3,down_size,38,38,0.0,1.0,producer
3,down_size,39,39,0.0,2.0,invertebrate
3,down_size,40,40,0.0,1.0,producer
3,down_size,41,41,0.0,1.797619047619048,invertebrate
3,down_size,42,42,0.0,1.5714285714285712,invertebrate
3,down_size,43,43,0.0,1.0,producer
3,down_size,44,44,0.0,1.0,producer
3,down_size,45,45,0.0,1.0,producer
3,down_size,46,46,0.0,1.0,producer
3,down_size,47,47,0.0,1.0,producer
3,down,1,1,0.0,1.8333333333333328,invertebrate
3,down,2,2,0.0,1.9071428571428568,invertebrate
3,down,3,3,0.0,2.0787878787878786,invertebrate
